ID,Category,Difficulty,Question,Option A,Option B,Option C,Option D,Option E,Correct Answer,Explanation,Status
68ab7c3d-4f24-4175-9b72-08701731913a,Concentrations & Dilutions,Hard,"A 100 kg patient is receiving TPN containing 20% glucose (500 mL) and 10% amino acids (250 mL), infused over 24 hours. The maximum recommended glucose delivery is 5 g/kg/day. Calculate the glucose delivery rate in g/kg/day and determine if it is within limits.",10 g/kg/day,0.1 g/kg/day,1 g/kg/day,0.9 g/kg/day,0.67 g/kg/day,C,"**Concentration/Ratio Conversion**

**Key relationships:**
- 1% = 1 g/100 mL = 10 mg/mL
- 1:X = 1 g in X mL = (1000/X) mg/mL

**Answer: 1 mg/mL**",approved
a427bb00-52cf-4ad3-8b03-46569f53d041,IV Flow Rates & Infusions,Hard,A 82 kg patient with diabetic ketoacidosis requires insulin (actrapid) at 0.15 units/kg/hour. The infusion is prepared as 50 units in 50 mL of sodium chloride 0.9% (1 unit/mL). The maximum recommended rate is 15 units/hour. Calculate the infusion rate in mL/hour.,24.6 mL/hour,3.08 mL/hour,36.9 mL/hour,49.2 mL/hour,12.3 mL/hour,E,"**Infusion Rate Calculation**

**Formula:** Rate (mL/hr) = Volume (mL) ÷ Time (hours)

**Answer: 83 mL/hr**",approved
a259d6e6-12c8-407e-b7c9-6302f48fc477,IV Flow Rates & Infusions,Easy,Insulin 50units in 50mL at 2units/hr. Calculate the infusion rate in mL/hr.,3.0 mL/hr,1.0 mL/hr,4 mL/hr,1.5 mL/hr,2 mL/hr,E,Insulin infusion rate: Concentration = 50 units ÷ 50 mL = 1 unit/mL. Required rate = Dose ÷ Concentration = 2 units/hr ÷ 1 unit/mL = 2 mL/hr. Standard insulin infusions often use 1 unit/mL concentration for easy calculation. Sliding scale protocols adjust rates based on blood glucose monitoring.,approved
83b2fa5d-7f0e-4646-8a46-c09d6c94dac9,Concentrations & Dilutions,Hard,"A 90 kg patient is receiving TPN containing 20% glucose (250 mL) and 15% amino acids (500 mL), infused over 12 hours. The maximum recommended glucose delivery is 5 g/kg/day. Calculate the glucose delivery rate in g/kg/day and determine if it is within limits.",0.5 g/kg/day,0.28 g/kg/day,0.14 g/kg/day,0.19 g/kg/day,0.56 g/kg/day,E,"Dilution calculation using C₁V₁ = C₂V₂: Initial: 5% × 20 mL = 100 mg (or 1% equivalent units). Final volume = 20 + 80 = 100 mL. Final concentration = Amount ÷ Final volume = 100 ÷ 100 = 1%. Alternatively: (5% × 20 mL) ÷ 100 mL = 1%. Dilution factor is 5:1, so concentration reduces 5-fold.",approved
cbddfdb2-0836-4708-97ce-5b231fff7bd1,Dosage Calculations,Hard,A patient is started on spironolactone for heart failure (initiation) using the following titration schedule: 25 mg daily for 28 days; 50 mg daily for 28 days. Spironolactone is available as 25 mg tablets. Tablets come in packs of 28. How many packs should be dispensed for the primary drug?,3 pack(s) of 28,4.5 pack(s) of 28,3.3 pack(s) of 28,12 pack(s) of 28,2.7 pack(s) of 28,A,Two-month supply calculation: OD (once daily) for 56 days (8 weeks). Tablets = 1/day × 56 days = 56 tablets. Amlodipine is a calcium channel blocker for hypertension; 5 mg is the usual starting dose. 56-day supplies reduce pharmacy visits for stable chronic conditions.,approved
8a9f73ac-e815-46ca-87ab-ca21c147acc0,Concentrations & Dilutions,Medium,"Phenytoin 50mg/mL, need 18mg/kg, 70kg. Calculate the volume.",12.6 mL,25.2 mL,37.8 mL,50.4 mL,18.9 mL,B,Loading dose volume calculation: Step 1: Calculate dose = 18 mg/kg × 70 kg = 1260 mg. Step 2: Calculate volume = Dose ÷ Concentration = 1260 mg ÷ 50 mg/mL = 25.2 mL. Phenytoin loading is given IV at max 50 mg/min to prevent cardiovascular toxicity. Requires dilution and use of in-line filter.,approved
fba5363b-5f95-489d-adf7-b6ba854539ac,Unit Conversions,Hard,A 60 kg patient with an eGFR of 42 mL/min/1.73m² is prescribed gentamicin at 5 mg/kg once daily. The BNF recommends a maximum single dose of 500 mg and the following renal dose adjustments: eGFR 30-60 mL/min/1.73m²: reduce to 60% of normal dose. Gentamicin injection is available as 40 mg/mL in 2 mL vials. What is the correct gentamicin dose for this patient?,180 mg,270 mg,120.1 mg,198 mg,90 mg,A,"Microgram to milligram conversion: 1000 mcg = 1 mg. To convert mcg to mg, divide by 1000: 250 mcg ÷ 1000 = 0.25 mg. Move the decimal 3 places left. This is the typical levothyroxine dose (250 mcg = 0.25 mg) and understanding both units prevents 1000-fold dosing errors.",approved
6ea7ad75-2b0d-4870-a175-755489e68c11,Dosage Calculations,Easy,A patient is prescribed simvastatin 40 mg at night for 30 days. How many tablets should be dispensed?,22.5 tablets,15.0 tablets,45.0 tablets,30 tablets,60 tablets,D,Statin course quantity: ON (omni nocte = every night) means once daily at bedtime. Tablets = 1/day × 30 days = 30 tablets. Statins are taken at night because cholesterol synthesis peaks overnight. A 30-day supply is standard for monthly prescriptions; 28 days aligns with calendar months.,approved
4385c403-3843-43fd-b9cf-5a698be2da37,Dosage Calculations,Easy,An 80 kg patient is prescribed enoxaparin 1 mg/kg twice daily. Calculate the single dose.,60.0 mg,80 mg,160 mg,40.0 mg,120.0 mg,B,Dose = 1.0 mg/kg × 80.0 kg = 80.0 mg.,approved
40c2c1b3-c961-4678-88f5-b1d554876a1e,Dosage Calculations,Hard,"A patient (weight 98 kg, height 150 cm, BSA 1.88 m²) is prescribed cyclophosphamide at 600 mg/m² as part of a chemotherapy regimen. The BNF maximum single dose is 1500 mg. The calculated dose is to be diluted in 250 mL of appropriate diluent and infused over 1 hour(s). Calculate the infusion rate in mL/hour.",275 mL/hour,25 mL/hour,83.25 mL/hour,250 mL/hour,1000 mL/hour,D,"BSA-based dose calculation: Total dose = BSA × Dose per m² = 1.7 m² × 100 mg/m² = 170 mg. BSA dosing accounts for body size variation, particularly important for chemotherapy where toxicity correlates with drug exposure. Average adult BSA is approximately 1.7-1.9 m².",approved
ed26947d-1448-46dc-9ff4-ff680a09aa28,Pharmacokinetics,Easy,A 200 mg dose is given to a patient with a volume of distribution of 100 L. Calculate the initial concentration.,3.0 mg/L,1.0 mg/L,4 mg/L,1.5 mg/L,2 mg/L,E,"**Volume of Distribution (Vd)**

**Formula:** Vd = Dose ÷ Plasma Concentration

**Answer: 2 mg/L**",approved
1f055ba6-99f4-4add-b2b4-13030a029b4a,Pharmacokinetics,Easy,A drug has a clearance of 3 L/hr and a volume of distribution of 30 L. Calculate the elimination half-life.,6.93 hours,3.465 hours,13.86 hours,10.395 hours,5.1975 hours,A,"**Pharmacokinetic Calculation: Half-life**

**Formula:** t½ = (0.693 × Vd) ÷ Clearance

Or: t½ = 0.693 ÷ elimination rate constant (ke)

**Key concepts:**
- After 1 half-life: 50% remains
- After 5 half-lives: ~97% eliminated (steady state reached)

**Answer: 6.93 hours**",approved
6f15128e-cdc6-41b0-8d08-41efa5470bf9,Unit Conversions,Hard,"A 90 kg patient with an eGFR of 42 mL/min/1.73m² is prescribed fluconazole at 6 mg/kg once daily. The BNF recommends a maximum single dose of 400 mg and the following renal dose adjustments: eGFR 30-50 mL/min/1.73m²: reduce to 50% of normal dose. Fluconazole injection is available as 2 mg/mL in 100 mL vials. The dose is diluted to 100 mL and infused over 60 minutes. If the adjusted dose is diluted to 100 mL and infused over 60 minutes, what is the infusion rate in mL/hour?",300 mL/hour,110 mL/hour,90 mL/hour,200 mL/hour,100 mL/hour,E,"Milligram to gram conversion: 1000 mg = 1 g. To convert mg to g, divide by 1000: 500 mg ÷ 1000 = 0.5 g. Move the decimal 3 places left. This conversion is needed when comparing doses across different formulations or when reconstituting from bulk powders.",approved
ce086af6-468f-476e-afc2-60f32858c10b,IV Flow Rates & Infusions,Hard,A 105 kg patient in the ICU requires dobutamine at 10 micrograms/kg/minute. The infusion is prepared as 250 mg in 250 mL (concentration: 1 mg/mL). The maximum recommended rate is 20 micrograms/kg/minute. Calculate the infusion rate in mL/hour.,252 mL/hour,69.3 mL/hour,42.02 mL/hour,63 mL/hour,56.7 mL/hour,D,Rate = Volume ÷ Time = 300.0 mL ÷ 3.0 hours = 100.0 mL/hour.,approved
bff349e8-c021-456d-b175-3c4ddb79b333,Concentrations & Dilutions,Hard,"A 98 kg patient is receiving TPN containing 50% glucose (250 mL) and 10% amino acids (250 mL), infused over 24 hours. The maximum recommended glucose delivery is 5 g/kg/day. Calculate the glucose delivery rate in g/kg/day and determine if it is within limits.",1.92 g/kg/day,1.41 g/kg/day,3.84 g/kg/day,1.28 g/kg/day,0.64 g/kg/day,D,"Suspension concentration: To express as mg/mL, divide both numbers by the volume: 50 mg ÷ 5 mL = 10 mg/mL. This standardised concentration makes dose calculations easier. For example, a 75 mg dose requires 75 ÷ 10 = 7.5 mL. Paediatric suspensions commonly use mg/5mL labelling for spoon-based dosing.",approved
4e6d8acd-845e-4562-ab73-ca1c0c6dab38,Concentrations & Dilutions,Easy,A 10% solution contains how many grams per 100 mL?,7.5 g,15.0 g,5.0 g,10 g,20 g,D,"**Pharmaceutical Calculation**

Using the standard calculation method for this type of problem:

**Answer: 10 g**

**Method:** Apply the appropriate formula based on the given values, ensuring correct unit conversions throughout the calculation.

**Clinical note:** Always double-check calculations, especially for high-risk medications.",approved
fa54520c-ea27-4c27-b2ff-fc494fa7b1b5,Dosage Calculations,Hard,A patient is started on levetiracetam for epilepsy (initiation) using the following titration schedule: 250 mg twice daily for 14 days; 500 mg twice daily for 14 days; 750 mg twice daily for 14 days; 1000 mg twice daily for 28 days. Levetiracetam is available as 250 mg tablets. Calculate the total number of 250 mg tablets needed for the primary drug.,3920 tablets,39.2 tablets,392 tablets,196 tablets,261.5 tablets,C,Variable warfarin weekly total: Monday/Wednesday/Friday: 3 mg × 3 days = 9 mg. Tuesday/Thursday/Saturday/Sunday: 4 mg × 4 days = 16 mg. Weekly total = 9 + 16 = 25 mg. Average daily = 25 ÷ 7 = 3.57 mg. Alternating doses achieves finer INR control than fixed daily dosing when target falls between available tablet strengths.,approved
57386ee4-85f4-4f3f-bc9a-4020b2aa39a9,Dosage Calculations,Hard,A patient is started on gabapentin for neuropathic pain using the following titration schedule: 300 mg once daily for 3 days; 300 mg twice daily for 4 days; 300 mg three times daily for 7 days; 400 mg three times daily for 14 days. Gabapentin is available in appropriate tablet strengths. Calculate the total milligrams of gabapentin over the entire course.,8791.2 mg,26400 mg,264000 mg,39600 mg,13200 mg,B,"Loading dose regimen calculation: Day 1: 100 mg BD = 2 tablets. Days 2-7: 100 mg OD × 6 days = 6 tablets. Total = 2 + 6 = 8 tablets. This loading regimen achieves therapeutic levels faster. Doxycycline is used for respiratory infections, acne, malaria prophylaxis, and STIs.",approved
863ccaec-8b59-48cc-a4bd-dafa0c0f5896,IV Flow Rates & Infusions,Medium,A 60 kg patient requires Dobutamine at 5 mcg/kg/min. The available concentration is 250 mg in 50 mL. Calculate the infusion rate in mL/hr.,1.8 mL/hr,2.7 mL/hr,3.6 mL/hr,5.4 mL/hr,7.2 mL/hr,C,"**Infusion Rate Calculation**

**Formula:** Rate = (Dose × Weight × 60) ÷ Concentration

Or for weight-based: mcg/kg/min × weight (kg) × 60 ÷ concentration (mcg/mL)

**Answer: 3.6 mL/hr**

**Clinical note:** Verify pump settings match your calculated rate.",approved
e1b9f138-c490-4697-9fe4-df08096c872b,Dosage Calculations,Hard,A 67 kg patient with an eGFR of 8 mL/min/1.73m² is prescribed fluconazole at 6 mg/kg once daily. The BNF recommends a maximum single dose of 400 mg and the following renal dose adjustments: eGFR 0-29 mL/min/1.73m²: reduce to 50% of normal dose. Fluconazole injection is available as 2 mg/mL in 100 mL vials. What is the correct fluconazole dose for this patient?,800 mg,100 mg,200 mg,600 mg,66.6 mg,C,Dose = 15.0 mg/kg × 65.0 kg = 975.0 mg.,approved
38e8943d-6cf9-4237-ae08-4c5c471196b0,Dosage Calculations,Hard,"A patient is started on warfarin for AF — loading regimen using the following titration schedule: 10 mg on day 1 for 1 days; 10 mg on day 2 for 1 days; 5 mg on day 3 for 1 days; check INR, then variable 3-5 mg daily for 25 days for 25 days. Warfarin is available in appropriate tablet strengths. Calculate the total number of 1 mg tablets needed for the primary drug.",9.32 tablets,28 tablets,2.8 tablets,18.68 tablets,42 tablets,B,Tablets/doses per day = 4. Duration = 7 days. Total = 4 × 7 = 28.,approved
d9bc886e-f4c2-4a91-8e16-cb626f2236ff,Pharmacokinetics,Hard,A patient is started on bisoprolol for heart failure (up-titration) using the following titration schedule: 1.25 mg daily for 14 days; 2.5 mg daily for 14 days; 3.75 mg daily for 14 days; 5 mg daily for 14 days; 7.5 mg daily for 14 days; 10 mg daily for 28 days. Bisoprolol is available as 1.25 mg tablets. Calculate the total milligrams of bisoprolol over the entire course.,56 mg,186.5 mg,560 mg,504 mg,1120 mg,C,"**Half-life/Elimination Calculation**

**Key concepts:**
- t½ = 0.693 × Vd ÷ Clearance
- After n half-lives: Fraction remaining = (0.5)ⁿ

**Answer: 50 hours**",approved
d7746828-60d6-40fc-a425-d829f00cc5c1,Dosage Calculations,Hard,"A patient is started on rifampicin + isoniazid + pyrazinamide + ethambutol for TB (intensive phase, 50-70 kg patient) using the following titration schedule: R 450mg + H 300mg + Z 1500mg + E 800mg daily for 56 days. Rifampicin is available as 150 mg tablets.  isoniazid 100mg tabs (packs of 56); pyrazinamide 500mg tabs (packs of 100); ethambutol 400mg tabs (packs of 56); How many packs of isoniazid 100mg tabs are needed for the full course?",3 pack(s) of 56,30 pack(s) of 56,1 pack(s) of 56,9 pack(s) of 56,2 pack(s) of 56,A,Short-course antibiotic quantity: BD (twice daily) for 3 days. Tablets = 2/day × 3 days = 6 tablets. Trimethoprim 200 mg BD for 3 days is first-line treatment for uncomplicated UTI in women. Short courses improve compliance and reduce antibiotic resistance while maintaining efficacy.,approved
71d0f731-608c-45ff-ab71-c212c9a3e3f0,Dosage Calculations,Hard,A patient is started on mirtazapine for depression with insomnia using the following titration schedule: 15 mg at night for 14 days; 30 mg at night for 14 days; 45 mg at night for 28 days. Mirtazapine is available as 15 mg tablets. Tablets come in packs of 28. How many packs should be dispensed for the primary drug?,50 pack(s) of 28,5 pack(s) of 28,1.67 pack(s) of 28,5.5 pack(s) of 28,1.25 pack(s) of 28,B,Tablets/doses per day = 1. Duration = 28 days. Total = 1 × 28 = 28.,approved
4962573d-f4ba-426e-a3ce-f7148745d742,Concentrations & Dilutions,Hard,A patient is started on sertraline for depression using the following titration schedule: 50 mg daily for 14 days; 100 mg daily for 14 days; 150 mg daily for 28 days. Sertraline is available as 50 mg tablets. Calculate the total milligrams of sertraline over the entire course.,630 mg,6300 mg,9450 mg,3150 mg,25200 mg,B,"Topical cream percentage to mg: Percentage w/w means grams per 100 g. For 2.5%: 2.5 g per 100 g = 2500 mg per 100 g = 25 mg per gram. Hydrocortisone 2.5% is a mild-moderate potency topical steroid. Understanding mg/g helps compare potencies: 1% = 10 mg/g, 2.5% = 25 mg/g.",approved
7a243a76-8a32-4440-b15f-b4b99a4b44d8,IV Flow Rates & Infusions,Easy,GTN 50mg/50mL at 5mg/hr. Calculate the infusion rate in mL/hr.,3.75 mL/hr,5 mL/hr,10 mL/hr,7.5 mL/hr,2.5 mL/hr,B,"GTN infusion rate: Concentration = 50 mg ÷ 50 mL = 1 mg/mL. Rate = Dose ÷ Concentration = 5 mg/hr ÷ 1 mg/mL = 5 mL/hr. Standard GTN infusions use 1 mg/mL for easy titration. Rates are adjusted based on blood pressure and symptom response, typically starting at 1-2 mg/hr for angina or heart failure.",approved
e9ca9710-6dba-4a75-854b-a916c01fcb36,Dosage Calculations,Hard,A patient is started on H. pylori triple therapy for H. pylori eradication using the following titration schedule: omeprazole 20mg BD + amoxicillin 1g BD + clarithromycin 500mg BD for 7 days. H. is available as 20 mg tablets.  amoxicillin 500mg caps (packs of 21); clarithromycin 250mg tabs (packs of 14); Tablets come in packs of 28. How many packs should be dispensed for the primary drug?,0.9 pack(s) of 28,1 pack(s) of 28,0.1 pack(s) of 28,0.67 pack(s) of 28,3 pack(s) of 28,B,Tablets/doses per day = 1. Duration = 90 days. Total = 1 × 90 = 90.,approved
581254fe-f07c-4ac3-a943-0a3097b2527f,Unit Conversions,Hard,A 67 kg patient with an eGFR of 18 mL/min/1.73m² is prescribed aciclovir at 10 mg/kg every 8 hours. The BNF recommends a maximum single dose of 800 mg and the following renal dose adjustments: eGFR 10-24 mL/min/1.73m²: reduce to 50% of normal dose. Aciclovir injection is available as 25 mg/mL in 20 mL vials. What is the correct aciclovir dose for this patient?,167.5 mg,670 mg,223.4 mg,335 mg,368.5 mg,D,"Kilogram to gram conversion: 1 kg = 1000 g. To convert kg to g, multiply by 1000: 2.5 kg × 1000 = 2500 g. Move the decimal 3 places right. This conversion is essential when calculating neonatal drug doses, where weights are often recorded in kg but some references use grams.",approved
64717074-d322-420c-bcee-18a7ee237d53,Dosage Calculations,Easy,A 60 kg patient requires a loading dose of Digoxin at 10 mcg/kg. Calculate the total dose in mcg.,1200 mcg,300.0 mcg,450.0 mcg,600 mcg,900.0 mcg,D,"**Total Dose Calculation**

**Formula:** Total = Single dose × Frequency × Duration

**Answer: 600 mcg**",approved
